id,work,date,issue,page,block,text,label
1105,presse,1840_06_23,1.0,1.0,Page1_Block16,"prunier d une belle verdure, de grandes herbes qui semblent jje croître qué j^our la vache brune du fossoyeur ; d un côté, un petit mur en ruines enseveli sous le lierre et l ortie ; de l autre côté, une haie  de sureaux, d épines et de groseillers sauvages ; sur les fosses, des marguerites et des myosotis ; un parfum sépulcral, malgré les fleurs et les touffes d herbe é- panouies ; un silence rêveur, malgré les rumeurs dn village ; voilà le ei- inetière où Pierre était venu dans le dessein profane dé Cueillir un bou quet. Pourquoi ce bouquet presque funèbre ? Et d abord iu est-ce que Pierre? ; !  1 C était le fils de Jean-Jacques Méquignon, ferniier de M. de Watteau ; c était un blond et pâle garçon de vingt ans, qui-sortait du collège de Sois- sons, èt qui devait au prochain hiver étudier la médecine â Paris, lin at tendant, il rêvait de poésie, en dépit de son nom ét des bruits prosaï ques de la ferme. Il avait/un peuTair d un poète de village, ce je ne sais quoi d abrupte étdesanvàgê dont le spéctacle reverdit l âme. À pro pos  de ses cheveux ébouriffés et dè son chapéaù penché en arrière, les moissonneurs lui disaient en le rencontrant Prenez garde, MVPierré, le vent éiilève vos cheyeux. Il n était rien moins que beau; cependant il n avait pas line figure cominuné : sabouclie était fine, son œil mélanco lique, son front pl e|n de lumière. Depuis son retour du collège^ il était pre squè toujours seul, taptôt avec Ovide, tantôt avec Jean-Jacques ; à peine s il voyait sa famille aux heures des repas. M. dé Watteau l emme nait quelquefois au château pour jouer aux échecs; mais ce n était qu a-  Vec dés prières infinies- Comme disait Pierre dans ses élégies, la solitude était son amante, en attendant mieux ou plus mal. !   Pierre cueillait dône un bouquet dans le cimetière. Encore une fois, pourquoi ce bouquet?. Voulait-il l attacher aiix rideaux de son lit pour  dormir à l abri, des. défunts ? Youlait-il le respirer po ur rêvèr sur la mort coinmè il avait hïmédeToï>)ùm pbur rêver sur l aniour? youlait-irsavoir quelles sont les fleurs qui viennent sur les débris humains? En vérité, je né sais pas. Il çùéillàit ce bouquet avec l insouciance d un poète qui se croit loin du inonde yt la mélancolie d une amante qui effeuille une marguerite.           :          TOut-à-coup un beau cheval gpis qui fuyait le long de la haie sembla l appeler par ses joyeux hehnissëmfehs. Il leva la tète, et fit lin profond salut en voyant Mine de WàWéaû, dont l amazone flottait au yeift Elle",roman-feuilleton
1159,debats,1857_12_23,1.0,2.0,P2_TB00016,"Demain mercredi, à l Opéra, Guillaume Tell; Jes- rôles principaux seront chantés par Renard, Bonnehée, Ohin, M Marie Dussy, Ri- de LaPbuimerdJé, etc. Au Théâtre-Français, le Fruit défendu, comédie en trois actes, en vers, de M. Camille Doucçt; la Joie fait peur,- comédie en prose, de M>™ de Girard in ; Marlon. et Fronlin, •comédie en tlii aétè. en prose,,de Dùbois. Regnjer, l rovosfc; belaunay,. Bressant,  Saint-Germâin, jï.e s Katlialie, Fix; Emilie Pab.ois, «aivary, Valérie , Edile Riquer et Emma Fleury joueront dans celte soirée.*  -     Jeudi,ta Calomnie et la Jeunesse d Henri V; A l Opéra-Comique, la Dame Manche, opéracomique en trois actes, musique de Boïeldieu ; Barbôt remplira le rôle de Georges, etM llc Boulart celui de miss Anna; les autres rôles seront joués par Sainte-Foy, Barrielie, Beckers, lia et Félix., A l Odéon, le Rocher de Sisyphe, avec Fecllter, Tisserarit et M° Tliiiilliér pour principaux interprètes; ;*   w s ; ■ ■ Au Théâtre-Lyrique, les Dragons de ViUars, opéra-éopîiqueèn trois actes, musiquedeM.Mail- Jart, précédés de M. Giffard, opéra-comique en un acte; musique dé M. Dfelibes. AU Vaudeville, les Faux Bons Hommes , par Félix, Delannoy, Chambéry, M mc » Guillemin, Duplessy et Dinah Félix. On commencera par Triolet. —Au théâtre du Luxembourg, M Uo Déjazet jouera, au bénéfice d un artiste, les Premières Armes de Richelieu, une des plus remarquables créations de cette éminerite artiste. La reprise dé Pepito, aux Boufl es-Parisiéns, à été revue avec le plus grand plaisir, Cette jolie partition de M. Oil enbach, jointe aux Petits Prodiges, attire chaque soir la foulé au théâtre Choiseul. ; i .. v , s Au Cirque Napoléon, vendredi prochain, jour de Noël, à deux heures, grande récréation enfantine. f. camus. >  ",théâtre
1042,le_courrier,1842_02_18,1.0,2.0,PAG_2_TB000091,"A dix heures de la matinée, bien avant l heure de notre rendez-vous à trois, Henriette frappa tout doucement à la porte de ma retraite poétique ; comme la séduisante Florine qui allait si souvent déjeuner, en secret, avec le poète Millevove, Mme Désanges usa de l indépendance hospitalière avec une grace et une familiarité sans égales; à son entrée, à son premier pas dans ma chambre, elle jeta sur un fauteuil son chapeau rose, son manchon et son mantelet de cachemire ; elle fureta dans ma thébaïde, en ayant l air de se moquer de ces riens qui trahissent la vie intime d un pauvre jeune homme habitué à chanter, à espérer et à se laisser vivre ; elle fouilla dans mes paperasses ; elle bouleversa mon grec et mon latin, mes vers et ma prose ; enfin, pour peu qu elle eût continué ce manège d innocente coquetterie, j aurais fermé les yeux; j aurais appelé, à l aide de mes illusions, les souvenirs de ma première jeunesse, et Je me serais pris à chanter avec le chansonnier populaire :",roman-feuilleton
809,siecle,1858_04_01,2.0,4.0,Page1_Block126,"i beau vol. ia-8*, fig. 2 ■ 80 do 7  beau vol. in-8% 2f. aulieu Q f. ARMAND (Adolphe). L AIgéri de O médicale. 1 beau vol. in-8, ave une cartç de l Algérie, 2f. au lieu Q f. Bibliothèque, de poçhe, par un© do — O société de yens de lettres et d é- rudits. La Bibliothèque de poche, variétés curieuse» et amusantes des sciences, -des lettres et des arts, se compose des 10 volumes suivans, formai grand in-18, et dont voici les titres ! Curiosités littéraires, par Ludovic LALANNE. 1 vol. Curiosités bibliographiques, par le même, i v. Curiosités biographiques, par le môme. 1 vol. Curiosités des traditions, des mœurs et des lé gendes, par le même. 1, vol. Curiosités militaires. 1vol. Curiosités da l archéologie et des beaux-arlg, 1 vol. Curiosités philologiques, géographiques et eth< nologiques. 1 vol. Curiosités historiques, 1 vol. Curiosités des inventions et des découverte», 1 vol. \ .Curiosités anecdoliques. 1 voi. Chaque volume se vend sép.-rément 2 fr. Si f. au lieu w f. GASTfi. Al.-réïé de l hisfoira A de S de la médecine, depuis son origi ne jusqu au 1!>* siècle. In-8. 2f. au lieu w f. GRAHAM. Traité de chimie or- de S ganique. Li-S, figur.es, 2f. hn lieu fl A f. LE CŒUR (J.J. Des bains da do lUmer; Guide médical hygiéni que du baigneur. 2 be;aux vol. {jr. in-8. 2f. m lieu a f.  Œuvres de P. Corneille. TÎe\ Ugr. in-18 jésus. ^ 2 t. au lieu Q f. SARRIOU (O.-M.). Manuel da de O géographie à l usage desaspirans à l Ecole spéciale militaire, rédigé d après le questionnaire officiel. 1 fort vol. in-8. Si f. MA CHAMPFORT (Œuvres de), précédées h OU d une Etude sur sa vie et son esprit, par A. Hous.saye, et d une appréciation de Cham- fort, par Rœderer.—Les hommes et les choses au 1S* siècle.—Caractèreret portraits.—Nouvelles à la main.—Le Marchand de Smyrne.—Eloges de Molière et de La Fontaine. — Dialogues philoso- phiques.— Poésies. — Maximes et pensées. —Ta bleaux de la Révolution française. 1 vol. gr. ia« 18 jésus vélin, glacé, satiné. A f. MA PIRON. (Œuvres d Alexis), précédées m O U d une notice d après des documens nou veaux, par Edouard Fournier.—La Metroinanie.— Arlequin-Deuealion.—Epitres.—Odes.— Fables. — Poésies diverses. — Cantates. — Chansons.— Epigramtues.— Esprit de Piron. 1 beau volumo grand in-13jésus-véiin., glacé, satiné, imprimé par Simon llaçon. 2f. ma RIVAROL (Œuvres de). Etudes sur si Oy via et ses œuvres, par bAINTE-BEUVE, A. HOUSSAYE,^.. MALITOÙRNE, avec un portrait d après Carmontelle.—Maximes, Pensées et Para doxes.—Etudes sur la langue fi ai»jaise. — Philo-; sopliiet^Esprit de Rivarol.—Poésies.—Etudes sur Dante.—Le petit Almanach des grands hommes.! —Le Dernier jour de la royauté. 1 volume grand in-18 jésus velin, glacé, satiné. f. MA .ULBACH (Louis). Ecrivains et hommes <l9U de lettres. — Li. -liquidation littéraire : Voltaire et M. fêicob.»Montaigne m M. Etietun Catalan, Stendhai, B. Kipj>olyte Castille, M.Flou- rens, M.- Lanfray.— l  Académie.et les académi ciens : M. E. Pélican, M. Gustave Plancha, Gé rard de Nerval.-- Le Parti catholique, ses varia tions, les mélanges de M. Veuillot, etc. 1 voL gr. ia-18 jésus, vélin, glacé, satiné.",publicité
199,debats,1859_03_26,1.0,3.0,P3_TB00039,"Il iM POHTN.   •  —•    ■ . - *   ft 1  iW ri à *ii : If 5 . I !- Plus Plus /(! Ci f -4.A-Î , Dernier -  ( Précéd. À TLUIlE. 1/ ii cour-. IWUl. bas. - du Ors. clôt. liiï cou r 69 10 60 15 68 7,5 ■ 68 80 69 20 ./• .../, Tr.wiw»r    • Bi iJRfllM 69 15 .. .. d if • «9 35 68 95 d 50 lu-, fili jl 69 60 d 11 70 30 .... d 50 », •, • .../. Qualbi aderin p. 100, I&7 li .iro r a a a • . 95 CÔ v ./. (nuit h.lijli. (>••< <<■ lo&ûa). ,i r Ope , % . , . :: :: d u a  » a a !! !! d 50 v . .. lUiiijne fît  Frétée.. t.Vv.c  «i cour a a a a a . ! ! ! ! ! d 20 .... , , . • • • • • « <   t !*  pri 3i d 10 ... • a . > / purU aienl (Je 1» V- » . ,;>i e4if * ;; Ëili-j-t . 1657, j. Jnu*|eï n-. !orî 11 !!!  d îo !!! !!, d io ;v . . é a .. Crédit foncier lie Pramv, s Û! eiA f • • . a • 645 !! . .. . . a jativ. {V* 1. dfiôOOfi iltli. i4 3 a a a a • !!!  d 20 ... . !!! !! d 10 -i. •. • • V a. Soc. gén. Crédit m< L 1 i- tl eos,r 805 .. 805 .. 792 50 796 25 8Û5 !! . .. . .. j. janv. (Tout payé. ■ (4 :n 810 .. 800 . d 20 815 . 805 .  . d.10 l I •  jà 836 2a 830 .. d 20 840 .. 855 .. d 10 a .. Comptoir d c-c., j. f . .. 31 I ara a • a a a a a ... . . .. 7Ôô !! « .. ... (tofil jia.ié.) pr. 3  • a d 20 ..! .. d 10 ,  , Plénum tais, 5 U/Ôj j. •t.. coi il - 73 25 iô !!  • .. * *  t - D° 3 0/0,18:5,1, j. jâui li i coi/r a a N „ 51 25 • a SturieWeri, S 0/0, }; .;u>> : » 00 co.iif a a a a a a ■ • • à • -ai (I r, é ■   US, (ou iss - ut. je m  ci  J ! coiir 1367 50 a a a a a a 1303 74 1368 75 ... li uui payé.) pr. 31 a a • a a d 20 1370 .! 1372 50 d 10 tu , lô d 20 1387 50 i38s .. d lit . . Nord, joilixsaotv dejauv.. 31 eotir *937 50 • 940 .. 940 ;; • • f ... (\ci. de 400 fr.. 1. pr. 31 a a ■ ». .!! d 20 ... . d 10 ■   1 )<r. lit; ....  d 20 ... d 10 806 26 ! * * * — J)» ACi, Jldlil. jl;, J. jan . 31 cour 805 .. 808 75 805 .. 807 50 • * * > (Km. à dis i r., 3.00 ir. p.  pr. 31 • •• i» d 20 a a a a * ... . d 10 .. pr. 1,5 • • • • a ... .. d 20 a a d 10 • • .. Ksi j- oôtï.. ,j ( . nf.viml r . 3i cour 685 .. 685 .. 680 .! 682 50 682 50 • . . IToul payé.) ;pr. 31 a a a a a ...... d 20 d 10 ir. 15 a • «a d 20 d 10 ... ; < t  ... l arisàLyon-Médil., j. hov. 31 co ir 850 .. 847 50 650 ! ! • • •    . • a (ft>iu payé.) ( r. 31 ... d 20 857 50 850 .. d 10 • A . « pr. lu d 20 860 .. d 10 - . a. Midi, jouiss. janv 31 co r 522 ÎÛ 522 50 517 5 i 523 75 » - (Tout pr. 31 ... ,, ... . . d20; d 10 • ■ . | v • , pr. 15 a . a . . d 20 d 10 • * * • . Ouesi. Jrtdlsf.  ïcii bre... s 31 cni.r côû .! ! ; . . . • {l Oot JÎBj fcl pr. 31 . .. t , , ! ! ! d 20 !!! !! d 10 f • • • • 1 pr. 15 ... .. d20 a 10 u ■k   • « Lyon à CL 4 , ève, j, janv.... §1 eo.r 537 U) 540 .. i . . . (Tout payé.) pr. 31 !. ! :: d 20 !!! !! d 10 .... .. ! i r. 15 9 d 20 ... . d 10 • i .a Société «Ulrich., j. jun*... 31 c«nr 560 552 50 555 .. 1 56Ô ! ! - * ffpul payé.) pr. 31 . . ., ... !! d 20 560 .. 557 50 d 10 » i a. * * Y        * pr. 15 d 20 575 .. £70 . d 10 . . . , .. Graisseïsac M Béz., j. oe!.. 31 cour 182 .V 185 .. isô !. . . . . « a (Toui payé.) i r. 31 !   !! d2o d 10 • • . • * a Dauphin?, j. ianv 31 cour l siô !!j • V • • • Act. do 500/., 350 f. p.) pr. 31 ... %. d 20 a . • !!! !! d 10 pr. 15 d 20 .. d 10 i • • » . .. Ardennes et l Oise, j. janv. 31 co r ... 460 Y.\ • • « ... (Tout payé.) i r. 31 ! !! d20 !. !! d 10 • >i» a a  < ir. 15 d 20 1 d 10 * »• . «• — D 250fr:p., j. janv.... B1 cour 47Ô 470 • •• a • . pr. 31 ! d 20  !!!! d îo  • i pr. 15 d 20 d 10 ***** • • • • • • Vicior-Emmanuel,  j. dée. 31 cour 40!) *] • . • • (Act. de 500 f., 400 f. p.) pr. 31 !.. !! d2ù .... ... .7 d 10 pr. .15 d 20 d 10 ... .. . • a . a. Or.Comp  russe, j. jariv.. 31 cour 5Î6 !! 5iô :;-i ♦ • • • a a (Act. de 500 f., 150 {. p.) pr. 31 !!. !! d 20 !!! !! d 10   5 ; T i ■ pr. 15 d 20 ... .. d 10 ... a • • Saragosse, jouiss. janv.... 31 cour 460 .. 462 50 m 461 25 460 !! a ... * •  (Aci. de 500 f., 400 f. p.). pr. 31 a a a • a ... .. d 20 d 10 ... a a I pr. 15 a ... .. d 20 d 10 ! • • t • • * Romîlins, jouiss. octobre. 31 cour •f • • V 360 .* [ • a a a • .   (Tout payé.) pr. 31 !!! !! d 20 !! d 10 - . a a. pr. 15 d 20 .. d io ::: *;î . . a ... ... Bordeaux à La Teste 31 cour 5 MJ i * j • * t (Tout payé.) pr, 31  !! .! d 20 . a a ! . !! d 10 •",cours
791,debats,1850_06_02,1.0,4.0,P4_TB00024,"LIBRAIRIE, SCIENCES ET AIITS. MALADIES DES ENFANS ( PATIHQUE DEI?, par le D A. TESTE. Un fort vol. in-12. Prix : 4 fr. 50 c. Chez J. B. Balllière, r. Ilautefeuille, 19. (3633) » TRAITÉ PRATIQUE DE PHOTOGRAPHIE sur papier et sur verre, par G. Lcgray. Chez et SECRETAN, 13, Pont-Neuf (4082) « nurmnï svo SANS MAITRE, en 25 leçons, chez L âlwLàlS Ilarding-Chftnipion, r. Ventadour, 11,3  édit. Prix : 3 fr. 50 ; par la poste, 4 fr. 25. ( Affr,)# (3975) DES MALADIES NERVEUSES ET GENERATIVES. Traduction du traité médical anglais (40 e édition) SUR LA VIRILITÉ, De son déelin prématuré par suite d habitudes vicieuses ou sédentaires, des effets du climat, de la contagion et des excès de tout genre. Remarques pratiques sur le mariage, le traitement et la euro de l impuissance, de la syphilis... Nombreuses d anatnmie, sur acier, coloriées; par le doc- Y 111 V» U UllUMiiiUG, oui uum, oumm.oo| pu* leur J.-L. CURTIS, de Londres, médecin-consul* tant, 15, Albermarde street, Piccadilly. Se vend 4 PARIS : a FR., sousenv. cachetée, ou est expédié FRANCO 4 domicile ou poste restante, sur reçu d un mandat de 4 fr, 50 c., ordre CHARPENTIER, llb., 16, galerie d Orléans, Paiais-NatlonaL On",publicité
784,le_pays,1849_07_17,1.0,4.0,PAG_4_TB000124,"Le directeur gérant rappelle aux associés émigrans que la somme de 1,000 fi-., versée par eux à titre de garantie, est convertie en actions de la société. La Compagnie se charge de leur fournir en compte courant le passage en Californie, les vivres, le logement, les effets d habillement, les outils nécessaires à la recherche de l or et le passage de retour en fiance. Chaque émigrant-a droit à 80 p. 0/0 des bénéfices ; les 20 p. 0/0 restant a Ja Société, -+ pour la couvrir de ses avances, ? sont répartis, déduction faite des frais et des intérêts, entre lés actionnaires, dont les émigrans font partie. ? Tout associé émigrant versant 2,000 fr. recevra 90 p. 0/0 de bénéfice, outre la part de ses fictions.",publicité
243,debats,1845_09_03,1.0,3.0,P3_TB00008,"par tant de caprices spirituels et imprévus; ces penseurs pour qui il a ouvert des champs incommensurables à la rêverie ; ces amans qu il a fait pleurer en éveillant le souvenir des premiers jours de leur tendresse ; ces cœurs serrés par la main d une destinée injuste, auxquels ses accens énergiques ont donné la force d une révolte momentanée, et qui, se soulevant indignés, ont trouvé une voix pour mêler leurs cris de rage et de douleur aux accens furieux de son orchestre; ces âmes religieuses auxquelles il a parlé de Dieu; ces admirateurs de la nature, pour qui il a peint de couleurs si vraies la vie nonchalante et contemplative des champs aux beaux jours de l été, les joies du village, les terreurs causées par la tempête, les ravages de l ouragan , et le rayon consolateur revenant au travers des lambeaux des nuées sourire au pâtre inquiet et rendre l espérance au laboureur épouvanté ; c est maintenant que toutes ces organisations, où là sensibilité est unie à l intelligence, sur lesquelles a byonné son génie paisible ou menaçant, tendent vers lui comme versùn bienfaiteur et un père. Mais il est bien tard ; ce Beethoven de bronze est insensible à tant d hommages, et il est triste de penser que le Beethoven vivant, dont on honore ainsi la mémoire, n eût peut-être pas obtenu de sa ville natale, aux jours de souffrance et de dénûment, qui furent nombreux durant sa pénible carrière , la dix-millième partie des sommes prodiguées pour lui après sa mort. Néanmoins il est beau de glorifier ainsi les demidieux qui ne sont plus, il est beau de ne pas les faire trop attendre, et il faut remercier la ville de Bonn, et Liszt surtout, d avoir compris que le jugement de la postérité était prononcé sur Beethoven depuis longtemps. Un immense et dernier concert nous était annoncé pour la dernière journée à neuf heures du matini il fallait donc s y rendre à huit heures et demie. Le départ des Rois et des Reines, qui devaient assister à ce concert et retourner au château de Brùhl dans la journée, avait, dit-on, motivé le choix de celte heure indue. La salle était pleine longtemps avant le moment désigné ; mais LL. MM. n arrivaient pas. On les a attendues respectueusement pendant une heure, après quoi force a bien été de commencer sans elles ; et Liszt a dirigé l exécution de sa cantate. On sait quel en est le sujet. L orchestre et les chœurs, à l exception des soprani, ont rempli leur tâche avec une mollesse et une inexactitude qui ressemblaient à du mauvais vouloir. Les violoncelles surtout ont rendu un passage très important de manière à ce qu on pût le croire confié aux archets d élèves sans mécanisme et sans expérience ; les ténors et les basses ont fait plusieurs fausses entrées et d autres morcelées ou incertaines. Et cependant il a été possible tout de suite de voir la grande supériorité de cette composition sur toutes les œuvres dites de circonstance et sur ce qu on attendait même des hautes facultés de son auteur. Mais à peine le dernier accord était-il frappé, qu un mouvement extraordinaire à l entrée de la salle, annonçant l entrée des familles royales, a fait l auditoire se lever. LL. MM. la Reine Victoria, le Roi et la Reine de Prusse, le prince Albert, le prince de Prusse et leur suite, ayant pris place dans la vaste loge qui leur était destinée à droite de l orchestre, Liszt a bravement fait recommencer sa cantate. Voilà ce qui s appelle de l esprit et du sang-froid. Il avait instantanément fait ce raisonnement dont l expérience a prouvé la justesse : « Le public va croire que je recommence par ordre du Roi, et je serai maintenant mieux exécuté , mieux écouté et mieux compris. » Rien , en effet, de plus dissemblable que ces deux exécutions du même ouvrage à dix minutes de distance l une de l autre. Autant la première avait été flasque et incolore, autant la seconde a été précise et animée. La première avait servi de répétition; sans dente aussi la présence des familles royales excitait le zèle des musiciens et des choristes, et en imposait aux petites malveillances qui, dans les raDgs mélangés de cette armée musicale, avaient tout à l heure essayé de.se manifester. On se demandera pourquoi et comment la malveillance a pu exister contre Liszt, le musicien éminent dont la supériorité incontestée est, de plus, allemande, dont la célébrité est immense, la générosité proverbiale, qui passe àvecraison pourle véritableinstîgateur de tout ce qui s est fait de bien dans ces fêtes de Bonn, qui a parcouru l Europe en tous sens, donnant des concerts dont le produit était destiné à subvenir aux frais de ces fêtes, qui a même offert de combler le déficit s il y en a; quels autres senlimens pouvait-* il y avoir dans la foule que ceux qu une semblable conduite et un mérite pareil, doivent naturellement inspirer?... Eh mon dieu ! la foule est toujours la même, dans les petites villes surtout, et c est précisément ce mérite évident et cette noble conduite qui l offusquaient. Les uns en voulaient à Liszt, parce qu il à un grand talent et des succès sans exemple, les autres parce qu il est riche, ceux-ci parce qu il est jçane, Piœeejffli.ll est.géaé--",critique musicale
710,debats,1852_11_28,1.0,2.0,P2_TB00008,"I!d i••   .fi , ■ CODR D APPEL DE PARIS. Présidence de M. d Esparbès de Lussan. Homicides et blessures par imprudence. Vente de cidres falsifiés. On se rappelle que les sieurs Victor Hénon, brasseur, rue du Faubourg-Saint-Antoine ; Dorvet, son commis ; Léon Vaudoré et Nicolas Vandeling, brasseurs associés au Gros- Caillou, et Jean-Charles Stenacker, brasseur aux Champs- Elysées, ont été traduits le 9 juin dernier devant le tribunal correctionnel (6 e chambre), comme prévenus, savoir : Le sieur Hénon comme auteur, et son commis Dorvet comme complice, 1° d avoir débité des cidres falsifiés, contenant des mixtions nuisibles h la santé ; 2° d avoir causé involontairement la mort du sieur François père, fruitier; 3° d avoir causé involontairement la mort de la veuve Laroche; 1° d avoir causé involontairement des blessures ou des lésions intérieures k diverses personnes, au nombre de cinquante-six ;",justice
58,debats,1852_11_02,1.0,4.0,P4_TB00014,"AU COMPTANT. Le Quatre et demi pour 100 a baissé de 75 c. (à 105 fr.) ■ Le Trois pour 100 n a pas varié (81 fr. 75 c.). A TERME (en liquidation). Le Quatre et demi pour 100 abaissé de 40 ci (à 105 fr. 00 c.). Le Trois pour 100 a baissé de 20 c. (à 81 fr. 60 c.). Aujourd hui avait lieu la liquidation des Rentes du mois d octobre. Dès le début de la Bourse, on s est aperçu qu il existait un trop-plein, et les reports montaient à 1 fr. 50 c. sur le Trois pour 100 et à 2 fr. sur le Quatre et demi pour 100. A la clôture, cette différence de prix existait encore, et l on entendait crier en liquidation le cours de 81 fr. 60 c., et lin novembre celui de 83 fr. 60 c. sur le Trois pour 100,105 fr. 50 c. et 107 fr. 60 c. sur le Quatre et demi pour 100. Les anciens de la Bourse ne se rappellent pas avoir vu des reports aussi élevés se maintenir aussi longtemps. Demain a lieu la liquidation des Actions de chemins de fer. Tout fait pressentir que les reports seront également très élevés ; mais on a tellement confiance dans l avenir de quelques lignes, que l on est disposé à faire toute espèce de sacrilices pour conserver la position. Les lignes du Nord et de Strasbourg étaient aujourd hui très recherchées et ont gagné 26 fr. et 27 fr. 50 c. sur les cours de la Bourse précédente. Les Actions industrielles diverses donnent toujours lieu à de nombreuses transactions. Il y avait de nombreuses demandes sur les Docks Napoléon, à 10 fr. 50 c. de prime; les Actions des Mines de la Mouzaïas restent demandées à 120 fr. 50 c., avec tendance marquée à la hausse; on a négocié sur cette valeur des primes au 15 novembre à 140 fr., dont 10 fr. de prime, et à 160 fr., dont 5 fr. de prime.",bourse
1023,le_pays,1859_03_26,1.0,1.0,PAG_1_TB000115,"Du reste, qu auraient fait Rome et les provinces qui en dépendent des rJataillons, des escadrons et des batteries? Le gouvernement avait. pour garants, chez le peuple sa conscience, chez les criminels les tribunaux ; tout le monde était plus tranquille et les impôts étaient n oins lourds. Mais la démon des révolutions fut déchaîné sur le monde, et les critiques du jour savent d où il est venu; poussées par lui, les nouvelles idées pénétrèrent toutes les fibres de la société civilisée, s attachant d abord aux lois ef descendant ensuite jusqu aux Coutumes du foyer dom- stique ; bientôt on reconnut la nécessité d une force armée respectable dans tous les grands centras de poptitittion.",révolution
